latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,
2025-02-11T03:00,6.2,87,54,251,51,100,1028.8,1028.8,4,251,3.66,253,1.5,76,NaN
2025-02-11T04:00,6,88,52.6,255,51,100,1028.7,1028.7,4.02,252,3.7,254,1.5,76,NaN
2025-02-11T05:00,5.9,87,50,256,3,100,1028.5,1028.5,4.06,254,3.72,256,1.6,84,NaN
2025-02-11T06:00,5.8,87,50.8,254,3,100,1028.5,1028.5,4.08,255,3.76,257,1.6,90,5.8
2025-02-11T07:00,5.7,88,50.8,259,3,100,1028.7,1028.7,4.08,256,3.74,258,1.4,90,5.8
2025-02-11T08:00,5.7,88,49.7,261,3,100,1029,1029,4.1,256,3.7,260,1.4,90,5.8
2025-02-11T09:00,5.7,87,48.2,256,3,100,1029.3,1029.3,4.1,257,3.68,261,1.3,90,5.9
2025-02-11T10:00,5.6,88,49,258,3,100,1029.2,1029.2,4.06,257,3.62,262,1.1,90,5.9
2025-02-11T11:00,5.4,89,49,263,3,100,1029.3,1029.3,4.04,258,3.58,262,1.1,81,5.9
2025-02-11T12:00,5.2,90,47.5,275,3,100,1029.9,1029.9,4,258,3.52,263,1.1,81,5.9
2025-02-11T13:00,5.2,90,42.5,271,3,100,1029.9,1029.9,3.9,259,3.1,273,1.1,90,5.9
2025-02-11T14:00,5.4,86,42.8,289,3,100,1030.5,1030.5,3.82,261,2.66,283,1.1,90,5.9
2025-02-11T15:00,5.3,82,43.9,307,3,98,1031,1031,3.72,262,2.24,293,0.9,101,5.9
2025-02-11T16:00,4.7,78,41,326,2,75,1032,1032,3.68,265,2,303,1,112,5.9
2025-02-11T17:00,4,73,39.6,328,3,97,1032.8,1032.8,3.62,267,1.76,314,1,112,5.9
2025-02-11T18:00,3.3,63,37.1,330,2,51,1034,1034,3.58,270,1.52,324,1,112,5.9
2025-02-11T19:00,3,56,35.3,329,0,8,1034.9,1034.9,3.46,273,1.38,328,0.8,117,5.9
2025-02-11T20:00,2.4,60,36,334,1,44,1035.6,1035.6,3.36,275,1.26,332,0.9,127,5.9
2025-02-11T21:00,1.8,61,33.5,331,2,58,1036.3,1036.3,3.24,278,1.12,336,0.8,117,5.9
2025-02-11T22:00,1.6,61,33.5,336,3,83,1036.7,1036.7,3.14,282,1,340,0.6,124,5.9
2025-02-11T23:00,1.5,62,32.4,341,3,98,1037.2,1037.2,3.04,285,0.9,343,0.5,135,5.9
2025-02-12T00:00,1.7,63,27,346,3,100,1037.4,1037.4,2.94,289,0.78,347,0.5,135,5.9
2025-02-12T01:00,2,64,26.3,345,3,98,1037.7,1037.7,3.02,293,0.84,349,0.4,117,5.9
2025-02-12T02:00,2.1,62,29.9,354,3,96,1038,1038,3.08,296,0.88,352,0.4,117,5.8
2025-02-12T03:00,1.4,79,30.2,355,51,92,1038.4,1038.4,3.16,300,0.94,354,0.4,117,5.8
2025-02-12T04:00,1.8,64,29.2,353,51,95,1038.1,1038.1,3.14,304,0.98,357,0.5,135,5.8
2025-02-12T05:00,1.8,66,29.2,355,3,100,1038.3,1038.3,3.1,307,1,0,0.5,135,5.7
2025-02-12T06:00,1.9,64,30.6,357,3,98,1038.3,1038.3,3.08,311,1.04,3,0.6,124,5.7
2025-02-12T07:00,2,59,30.6,2,3,99,1038.8,1038.8,3.06,314,1.06,4,0.6,124,5.7
2025-02-12T08:00,1.9,58,29.9,360,3,100,1039.1,1039.1,3.04,317,1.06,4,0.6,124,5.7
2025-02-12T09:00,1.8,64,30.2,358,3,99,1039.4,1039.4,3.02,320,1.08,5,0.6,124,5.7
2025-02-12T10:00,1.8,60,30.2,356,3,99,1039.6,1039.6,2.98,323,1.1,5,0.5,135,5.8
2025-02-12T11:00,1.6,60,31.7,357,3,99,1039.4,1039.4,2.96,326,1.12,6,0.4,153,5.8
2025-02-12T12:00,1.5,60,32,5,3,100,1039.6,1039.6,2.92,329,1.14,6,0.4,153,5.8
2025-02-12T13:00,1.4,61,31,4,3,99,1039.7,1039.7,2.88,333,1.06,11,0.4,153,5.8
2025-02-12T14:00,1.4,62,31.7,5,3,97,1039.5,1039.5,2.86,338,1,15,0.2,180,5.8
2025-02-12T15:00,1.3,66,30.2,7,3,99,1039.9,1039.9,2.82,342,0.92,20,0.2,180,5.8
2025-02-12T16:00,1.5,66,29.5,16,3,93,1039.6,1039.6,2.8,344,0.86,25,0.2,180,5.8
2025-02-12T17:00,1.6,62,24.8,22,2,67,1039.4,1039.4,2.76,345,0.78,29,0.3,135,5.8
2025-02-12T18:00,1.6,63,21.2,29,3,81,1039.8,1039.8,2.74,347,0.72,34,0.3,135,5.8
2025-02-12T19:00,1.9,60,19.4,27,2,73,1039.7,1039.7,2.76,348,0.7,33,0.4,117,5.8
2025-02-12T20:00,1.9,62,21.2,34,2,73,1039.9,1039.9,2.76,349,0.68,32,0.4,117,5.8
2025-02-12T21:00,1.4,78,24.5,25,3,86,1040.1,1040.1,2.78,350,0.66,31,0.4,117,5.8
2025-02-12T22:00,1.7,71,27.7,36,51,84,1039.8,1039.8,2.7,351,0.62,30,0.4,117,5.7
2025-02-12T23:00,1.9,68,27,26,3,87,1039.7,1039.7,2.6,353,0.6,28,0.3,135,5.7
2025-02-13T00:00,2.2,62,25.9,27,3,89,1039.7,1039.7,2.52,354,0.56,27,0.4,180,5.7
2025-02-13T01:00,2.1,65,26.3,25,3,95,1039.4,1039.4,2.46,356,0.56,26,0.4,180,5.7
2025-02-13T02:00,2.1,64,26.3,23,3,99,1039.4,1039.4,2.4,357,0.58,25,0.3,225,5.7
2025-02-13T03:00,1.9,67,27.4,24,3,98,1039.5,1039.5,2.34,359,0.58,24,0.3,225,5.7
2025-02-13T04:00,1.7,66,27,26,2,67,1038.6,1038.6,2.32,1,0.6,22,0.2,180,5.7
2025-02-13T05:00,1.7,63,22.3,15,2,60,1038.3,1038.3,2.28,2,0.6,20,0.2,180,5.7
2025-02-13T06:00,0.9,77,19.8,27,3,94,1037.9,1037.9,2.26,4,0.62,18,0.3,135,5.7
2025-02-13T07:00,1.4,66,25.9,18,3,94,1037.6,1037.6,2.24,5,0.68,16,0.4,153,5.7
2025-02-13T08:00,1.2,70,29.9,6,3,92,1037.9,1037.9,2.22,6,0.76,15,0.5,135,5.7
2025-02-13T09:00,0.9,76,26.6,13,3,92,1037.7,1037.7,2.2,7,0.82,13,0.5,135,5.7
2025-02-13T10:00,1,76,32.4,15,51,98,1037.4,1037.4,2.2,7,0.9,11,0.5,135,5.7
2025-02-13T11:00,1.5,61,31.3,352,3,95,1037.1,1037.1,2.22,8,0.98,10,0.6,162,5.7
2025-02-13T12:00,0.8,80,33.8,12,3,95,1036.7,1036.7,2.22,8,1.06,8,0.6,162,5.7
2025-02-13T13:00,1.1,65,34.6,8,51,96,1036.4,1036.4,2.26,7,1.14,8,0.5,180,5.7
2025-02-13T14:00,1,62,34.6,4,3,88,1036.1,1036.1,2.28,7,1.24,8,0.5,180,5.7
2025-02-13T15:00,0.9,59,31,6,2,67,1035.9,1035.9,2.32,6,1.32,8,0.6,198,5.7
2025-02-13T16:00,0.7,71,36.4,8,3,94,1035.5,1035.5,2.34,5,1.4,8,0.6,198,5.7
2025-02-13T17:00,0.8,66,31.7,10,51,95,1035,1035,2.34,5,1.46,9,0.5,180,5.7
2025-02-13T18:00,0.8,62,33.5,7,3,92,1034.8,1034.8,2.36,4,1.54,9,0.4,180,5.7
2025-02-13T19:00,0.7,67,37.1,0,3,94,1034.5,1034.5,2.38,4,1.48,9,0.4,153,5.7
2025-02-13T20:00,0.9,62,36.7,7,3,95,1034.3,1034.3,2.38,3,1.42,8,0.6,162,5.7
2025-02-13T21:00,0.7,63,31.7,13,3,97,1033.9,1033.9,2.4,3,1.36,8,0.6,146,5.7
2025-02-13T22:00,0.8,63,31,14,3,92,1033.8,1033.8,2.38,2,1.28,8,0.6,146,5.7
2025-02-13T23:00,0.9,60,31.7,5,3,89,1033.7,1033.7,2.38,1,1.22,8,0.6,146,5.7
2025-02-14T00:00,1.3,57,32,5,3,92,1033.4,1033.4,2.36,0,1.14,8,0.6,162,5.7
2025-02-14T01:00,1.2,68,36,7,3,99,1032.8,1032.8,2.4,2,1.22,11,0.5,180,5.7
2025-02-14T02:00,1.5,77,42.5,359,51,99,1032.1,1032.1,2.42,3,1.3,13,0.5,180,5.7
2025-02-14T03:00,1.9,61,35.3,20,51,74,1031.8,1031.8,2.46,5,1.38,16,0.5,180,5.7
2025-02-14T04:00,1.4,78,33.8,20,55,97,1031.3,1031.3,2.5,7,1.5,19,0.6,198,5.7
2025-02-14T05:00,2.2,65,44.6,8,51,86,1030.9,1030.9,2.52,8,1.62,21,0.6,198,5.7
2025-02-14T06:00,1.9,67,38.9,4,3,96,1030.8,1030.8,2.56,10,1.74,24,0.4,207,5.7
2025-02-14T07:00,1.8,67,33.5,21,2,75,1030.8,1030.8,2.58,12,1.84,26,0.4,207,5.7
2025-02-14T08:00,1.8,66,36,40,3,94,1031,1031,2.58,14,1.96,27,0.4,180,5.7
2025-02-14T09:00,1.4,76,40.7,45,51,93,1031.5,1031.5,2.6,16,2.06,29,0.4,180,5.7
2025-02-14T10:00,1.9,58,35.3,40,3,93,1031.6,1031.6,2.74,18,2.22,31,0.4,180,5.7
2025-02-14T11:00,1.7,61,38.5,41,3,96,1032,1032,2.86,20,2.36,33,0.4,180,5.7
2025-02-14T12:00,1.5,61,45.7,34,3,95,1032.4,1032.4,3,22,2.52,35,0.4,207,5.7
2025-02-14T13:00,0.9,67,41.8,43,3,97,1032.7,1032.7,3.06,25,2.48,37,0.6,198,5.7
2025-02-14T14:00,1.2,51,41,36,3,90,1033.1,1033.1,3.12,28,2.42,39,0.6,214,5.7
2025-02-14T15:00,1.2,57,44.3,50,3,94,1033.3,1033.3,3.18,31,2.38,41,0.6,214,5.7
2025-02-14T16:00,1.4,49,41.4,44,3,90,1033.3,1033.3,3.2,32,2.24,42,0.6,236,5.6
2025-02-14T17:00,1.4,60,41.4,54,2,79,1033.6,1033.6,3.2,34,2.1,44,0.6,236,5.6
2025-02-14T18:00,1.5,56,34.9,45,2,60,1034,1034,3.22,35,1.96,45,0.6,252,5.6
2025-02-14T19:00,1.5,59,35.6,40,0,18,1034.5,1034.5,3.22,36,1.78,46,0.4,243,5.6
2025-02-14T20:00,2,51,34.2,44,1,43,1034.8,1034.8,3.24,36,1.6,48,0.3,225,5.6
2025-02-14T21:00,2.3,50,37.1,53,51,90,1034.9,1034.9,3.24,37,1.42,49,0.2,270,5.6
2025-02-14T22:00,2.3,52,34.2,51,3,92,1035.2,1035.2,3.24,37,1.26,49,0.2,180,5.6
2025-02-14T23:00,1.9,66,38.2,31,3,87,1035.6,1035.6,3.26,38,1.12,50,0.2,180,5.6
2025-02-15T00:00,1.5,76,38.2,48,53,96,1035.6,1035.6,3.26,38,0.96,50,0.2,180,5.6
2025-02-15T01:00,1.3,76,32.4,45,53,100,1035.9,1035.9,3.2,38,0.96,43,0.2,180,5.6
2025-02-15T02:00,1.5,69,27,40,53,99,1036,1036,3.16,38,0.96,37,0.4,180,5.6
2025-02-15T03:00,2,60,31.7,36,51,99,1036,1036,3.1,38,0.96,30,0.4,207,5.6
2025-02-15T04:00,2,55,27,28,3,98,1035.9,1035.9,3.02,38,0.98,24,0.4,207,5.6
2025-02-15T05:00,1.9,56,27.4,17,3,95,1035.5,1035.5,2.96,38,1,18,0.4,207,5.6
2025-02-15T06:00,1.6,55,26.6,7,3,93,1035.2,1035.2,2.88,38,1.02,12,0.4,207,5.6
2025-02-15T07:00,1.5,58,27,2,3,95,1035.2,1035.2,2.8,37,0.96,10,0.4,180,5.6
2025-02-15T08:00,1.3,63,27.4,358,3,99,1035.5,1035.5,2.7,35,0.9,7,0.4,153,5.6
2025-02-15T09:00,0.9,66,26.3,352,3,100,1035.7,1035.7,2.62,34,0.84,5,0.3,135,5.6
2025-02-15T10:00,0.6,74,25.2,342,51,100,1035.4,1035.4,2.58,34,0.78,3,0.4,117,5.5
2025-02-15T11:00,0.9,69,27,349,3,98,1035,1035,2.54,33,0.72,1,0.4,117,5.5
2025-02-15T12:00,0.9,65,26.6,351,3,92,1034.7,1034.7,2.5,33,0.66,359,0.6,108,5.5
2025-02-15T13:00,0.6,76,25.6,344,51,99,1034.4,1034.4,2.44,31,0.76,357,0.5,135,5.5
2025-02-15T14:00,1.3,62,30.2,347,3,97,1034.1,1034.1,2.38,30,0.84,355,0.5,135,5.5
2025-02-15T15:00,1.4,60,35.3,353,3,93,1033.9,1033.9,2.32,28,0.94,353,0.6,162,5.4
2025-02-15T16:00,1.2,58,34.2,348,2,63,1033.2,1033.2,2.34,26,1.06,351,0.6,162,5.4
2025-02-15T17:00,1.2,67,36.7,342,3,93,1032.7,1032.7,2.38,23,1.16,350,0.6,162,5.4
2025-02-15T18:00,1.3,68,40,343,3,99,1032.6,1032.6,2.4,21,1.28,348,0.6,162,5.4
2025-02-15T19:00,1.4,62,36.7,339,3,98,1032.3,1032.3,2.38,19,1.34,348,0.6,162,5.4
2025-02-15T20:00,1.3,66,35.6,334,3,97,1031.8,1031.8,2.34,18,1.4,348,0.5,135,5.4
2025-02-15T21:00,1.1,73,28.4,349,51,98,1031.3,1031.3,2.32,16,1.46,348,0.5,135,5.4
2025-02-15T22:00,1.8,60,34.9,346,3,86,1030.7,1030.7,2.42,15,1.56,349,0.6,124,5.4
2025-02-15T23:00,1.6,67,36,343,3,85,1030.3,1030.3,2.5,15,1.66,349,0.6,124,5.4
2025-02-16T00:00,1.8,70,37.1,341,3,99,1029.8,1029.8,2.6,14,1.76,350,0.9,127,5.4
2025-02-16T01:00,2,76,38.9,346,51,100,1029.2,1029.2,2.66,14,1.74,354,0.8,135,5.4
2025-02-16T02:00,2.3,75,39.6,346,51,100,1028.6,1028.6,2.74,15,1.72,357,0.8,135,5.4
2025-02-16T03:00,2.3,82,40.7,342,51,100,1027.8,1027.8,2.8,15,1.7,1,0.8,153,5.4
2025-02-16T04:00,2.7,80,45.4,346,51,100,1027,1027,2.78,15,1.58,6,0.7,166,5.4
2025-02-16T05:00,2.8,75,34.9,7,53,98,1026.5,1026.5,2.78,14,1.44,12,0.7,180,5.4
2025-02-16T06:00,3,69,35.6,17,3,100,1026.5,1026.5,2.76,14,1.32,17,0.5,180,5.4
2025-02-16T07:00,2.5,75,31.3,19,3,97,1026.5,1026.5,2.72,14,1.28,17,0.5,180,5.4
2025-02-16T08:00,2.3,77,27.7,24,51,81,1026.6,1026.6,2.68,14,1.24,18,0.4,180,5.4
2025-02-16T09:00,2.6,69,29.9,31,3,87,1026.7,1026.7,2.64,14,1.2,18,0.2,180,5.4
2025-02-16T10:00,1.9,80,26.3,27,3,96,1026.7,1026.7,2.64,14,1.18,18,0.3,135,5.4
2025-02-16T11:00,1.5,87,26.6,33,53,83,1026.4,1026.4,2.64,15,1.14,19,0.4,117,5.4
2025-02-16T12:00,2.6,68,32.4,10,61,78,1026.4,1026.4,2.64,15,1.12,19,0.4,117,5.4
2025-02-16T13:00,2.3,73,29.9,20,3,84,1026.4,1026.4,2.6,16,1.14,18,0.4,117,5.4
2025-02-16T14:00,2.5,64,32.8,20,51,88,1026.4,1026.4,2.58,16,1.16,17,0.5,135,5.4
2025-02-16T15:00,2.4,66,34.2,15,3,96,1026.8,1026.8,2.54,17,1.18,16,0.6,146,5.4
2025-02-16T16:00,2.3,67,31.3,14,3,88,1026.7,1026.7,2.54,18,1.2,16,0.6,162,5.3
2025-02-16T17:00,2.4,69,34.9,23,2,77,1026.5,1026.5,2.56,19,1.22,15,0.7,166,5.3
2025-02-16T18:00,3,62,33.5,17,51,75,1026.3,1026.3,2.56,20,1.24,15,0.5,180,5.3
2025-02-16T19:00,3,67,37.4,10,3,85,1026.1,1026.1,2.62,20,1.36,11,0.5,180,5.3
2025-02-16T20:00,2.5,82,29.9,1,51,99,1026,1026,2.66,19,1.46,7,0.5,180,5.3
2025-02-16T21:00,3.2,70,36.4,1,2,79,1025.5,1025.5,2.72,19,1.58,3,0.6,162,5.3
2025-02-16T22:00,3,78,39.2,350,3,98,1025.3,1025.3,2.74,18,1.66,0,0.5,135,5.3
2025-02-16T23:00,3.2,80,43.2,343,3,91,1024.6,1024.6,2.76,17,1.74,357,0.6,124,5.3
2025-02-17T00:00,3.2,83,43.6,345,3,94,1024.2,1024.2,2.78,16,1.82,354,0.6,124,5.3
2025-02-17T01:00,2.8,89,30.2,346,51,93,1023.8,1023.8,2.8,16,1.86,357,0.8,135,5.3
2025-02-17T02:00,3,84,37.1,353,51,97,1023.7,1023.7,2.8,15,1.92,0,0.8,135,5.3
2025-02-17T03:00,3.2,82,36.7,9,53,97,1023.7,1023.7,2.82,15,1.96,3,0.6,146,5.3
2025-02-17T04:00,3.2,78,37.8,10,51,99,1023.3,1023.3,2.82,16,1.94,8,0.7,166,5.3
2025-02-17T05:00,3.5,66,37.8,11,2,77,1022.9,1022.9,2.84,18,1.94,13,0.7,166,5.3
2025-02-17T06:00,3.4,63,37.1,11,3,87,1022.8,1022.8,2.84,19,1.92,18,0.7,180,5.3
2025-02-17T07:00,3.2,63,33.5,12,3,96,1022.9,1022.9,2.8,19,1.7,13,0.7,180,5.3
2025-02-17T08:00,3.2,59,32.4,13,2,65,1023.2,1023.2,2.76,18,1.48,8,0.5,180,5.3
2025-02-17T09:00,3.3,56,29.5,17,2,52,1023.2,1023.2,2.72,18,1.26,3,0.4,153,5.3
2025-02-17T10:00,3.5,55,26.3,9,2,54,1023.2,1023.2,2.66,18,1.08,357,0.5,135,5.3
2025-02-17T11:00,3.2,61,24.8,360,3,90,1023.1,1023.1,2.58,17,0.92,352,0.6,108,5.3
2025-02-17T12:00,1,99,22.7,14,61,99,1023.4,1023.4,2.52,17,0.74,346,0.6,108,5.3
2025-02-17T13:00,1.3,96,17.6,9,55,100,1023.5,1023.5,2.5,17,0.76,354,0.6,108,5.3
2025-02-17T14:00,2,87,14.8,359,51,80,1023.6,1023.6,2.5,17,0.8,1,0.6,124,5.3
2025-02-17T15:00,3,63,26.3,27,2,74,1023.5,1023.5,2.48,17,0.82,9,0.5,135,5.3
2025-02-17T16:00,2.5,76,25.2,43,51,84,1023.9,1023.9,2.48,17,0.86,17,0.6,146,5.2
2025-02-17T17:00,2.9,63,27.4,33,2,51,1024,1024,2.5,16,0.9,26,0.6,162,5.2
2025-02-17T18:00,2.8,63,28.1,37,2,50,1024.2,1024.2,2.5,16,0.94,34,0.5,180,5.2
2025-02-17T19:00,2.8,63,26.6,30,1,48,1024.5,1024.5,2.44,16,0.86,35,0.5,180,5.2
2025-02-17T20:00,2.7,64,25.2,29,2,61,1024.8,1024.8,2.4,17,0.8,35,0.4,207,5.2
2025-02-17T21:00,2.8,63,23,32,2,59,1024.6,1024.6,2.34,17,0.72,36,0.4,180,5.2
2025-02-17T22:00,2.9,64,26.6,28,2,68,1024.9,1024.9,2.3,17,0.64,37,0.2,180,5.2
2025-02-17T23:00,3,63,20.5,29,3,84,1025.4,1025.4,2.28,17,0.56,38,0.2,90,5.2
2025-02-18T00:00,3.2,62,22,34,3,90,1025.4,1025.4,2.24,17,0.48,39,0.4,90,5.2
2025-02-18T01:00,3.2,65,20.5,23,3,93,1025.8,1025.8,2.18,17,0.4,33,0.4,90,5.2
2025-02-18T02:00,3.2,64,16.9,18,3,88,1026.2,1026.2,2.14,17,0.3,28,0.5,90,5.2
2025-02-18T03:00,3,65,19.1,27,2,79,1026.1,1026.1,2.08,17,0.22,22,0.6,108,5.2
2025-02-18T04:00,3.1,63,15.5,28,2,68,1025.8,1025.8,2.06,18,0.24,19,0.6,108,5.2
2025-02-18T05:00,3.2,59,15.1,21,3,87,1025.8,1025.8,2.02,18,0.24,15,0.5,135,5.2
2025-02-18T06:00,3,64,16.6,12,3,97,1025.4,1025.4,2,19,0.26,12,0.5,135,5.2
2025-02-18T07:00,2.9,68,17.6,8,3,94,1025.5,1025.5,1.98,20,0.18,13,0.6,162,5.2
2025-02-18T08:00,3,64,13.3,9,3,93,1025.8,1025.8,1.98,21,0.12,13,0.4,153,5.2
2025-02-18T09:00,2.8,71,17.3,19,3,93,1025.8,1025.8,1.96,22,0.04,14,0.4,153,5.2
2025-02-18T10:00,2.3,75,7.9,348,3,98,1025.7,1025.7,1.96,23,0.02,353,0.3,135,5.2
2025-02-18T11:00,2.5,74,5.4,302,3,99,1025.6,1025.6,1.96,25,0.02,331,0.4,90,5.2
2025-02-18T12:00,2.2,76,10.4,264,3,98,1025.6,1025.6,1.96,26,0,310,0.4,63,5.2
2025-02-18T13:00,2.3,74,10.8,275,3,98,1025.7,1025.7,1.98,28,0.02,297,0.6,72,5.2
2025-02-18T14:00,2.6,66,9,261,3,94,1025.6,1025.6,2,29,0.02,283,0.6,72,5.2
2025-02-18T15:00,2.7,66,8.6,242,2,63,1025.7,1025.7,2.02,31,0.04,270,0.7,90,5.2
2025-02-18T16:00,2.7,65,7.6,205,1,20,1025.2,1025.2,2.02,32,0.04,260,0.7,90,5.2
2025-02-18T17:00,2.8,63,13,204,1,30,1024.6,1024.6,2.04,32,0.04,250,0.6,108,5.2
2025-02-18T18:00,2.8,62,12.2,213,2,76,1023.8,1023.8,2.04,33,0.04,240,0.6,108,5.2
2025-02-18T19:00,2.8,65,16.2,210,3,95,1023.5,1023.5,2.04,33,0.08,231,0.4,117,5.2
2025-02-18T20:00,2.2,83,20.2,199,3,93,1023.1,1023.1,2.04,32,0.12,222,0.4,117,5.2
2025-02-18T21:00,2.8,74,26.3,211,3,88,1022.2,1022.2,2.04,32,0.16,213,0.4,117,5.2
2025-02-18T22:00,2.8,74,24.8,219,3,89,1021.9,1021.9,2.04,30,0.18,217,0.4,90,5.2
2025-02-18T23:00,2.8,79,23.4,225,3,92,1021.4,1021.4,2.02,28,0.2,220,0.4,90,5.2
2025-02-19T00:00,2.9,80,22,239,3,93,1020.7,1020.7,2.02,26,0.22,224,0.6,72,5.2
2025-02-19T01:00,3.2,74,29.9,266,3,100,1020.5,1020.5,2,21,0.32,235,0.7,76,5.2
2025-02-19T02:00,3,73,25.2,273,3,96,1020.2,1020.2,1.96,16,0.42,245,0.7,76,5.2
2025-02-19T03:00,2.8,73,32.4,258,3,94,1020,1020,1.94,11,0.52,256,0.9,90,5.3
2025-02-19T04:00,1.9,87,23,268,53,99,1019.6,1019.6,1.98,349,0.6,262,0.9,90,5.3
2025-02-19T05:00,2.5,72,27.7,272,51,96,1019.2,1019.2,2,328,0.68,268,0.9,101,5.4
2025-02-19T06:00,2.6,64,27,270,3,81,1019.1,1019.1,2.04,306,0.76,274,0.9,101,5.4
2025-02-19T07:00,2.6,66,28.1,272,3,85,1019.1,1019.1,2.06,293,0.76,272,0.8,117,5.4
2025-02-19T08:00,2.7,67,26.3,270,3,83,1019.2,1019.2,2.08,279,0.74,269,0.8,117,5.4
2025-02-19T09:00,2.1,80,23.8,262,3,96,1018.7,1018.7,2.1,266,0.74,267,0.8,117,5.4
2025-02-19T10:00,2.5,72,23.4,262,3,90,1018.6,1018.6,2.06,262,0.68,264,0.6,108,5.3
2025-02-19T11:00,2.9,70,24.1,262,2,78,1018.4,1018.4,2,257,0.64,260,0.6,108,5.3
2025-02-19T12:00,3.1,75,21.6,247,3,92,1018.2,1018.2,1.96,253,0.58,257,0.5,90,5.3
2025-02-19T13:00,3.5,74,19.8,230,3,100,1017.9,1017.9,2,251,0.56,249,0.6,72,5.3
2025-02-19T14:00,3.5,76,18,218,3,100,1017.6,1017.6,2.02,248,0.52,240,0.6,72,5.3
2025-02-19T15:00,4.1,72,21.2,211,3,93,1017.2,1017.2,2.06,246,0.5,232,0.8,63,5.4
2025-02-19T16:00,4.2,72,22.7,205,3,98,1016.7,1016.7,2.08,244,0.48,224,0.8,63,5.4
2025-02-19T17:00,4.3,77,25.9,208,3,99,1016.2,1016.2,2.08,241,0.44,215,0.7,76,5.4
2025-02-19T18:00,4.2,80,23.4,206,2,76,1015.7,1015.7,2.1,239,0.42,207,0.7,76,5.4
2025-02-19T19:00,4.2,81,21.6,202,2,62,1015,1015,2.16,236,0.56,207,0.7,76,5.4
2025-02-19T20:00,4.7,78,23.4,200,3,92,1014.5,1014.5,2.2,234,0.68,208,0.6,72,5.4
2025-02-19T21:00,5,81,24.5,192,3,100,1013.2,1013.2,2.26,231,0.82,208,0.6,72,5.4
2025-02-19T22:00,5.6,80,27.4,190,3,100,1012.5,1012.5,2.3,228,1.08,208,0.6,56,5.3
2025-02-19T23:00,5.6,90,33.1,199,51,100,1011.7,1011.7,2.34,225,1.32,209,0.6,56,5.3
2025-02-20T00:00,5.9,88,38.2,209,51,100,1010.9,1010.9,2.38,222,1.58,209,0.8,45,5.3
2025-02-20T01:00,5.9,88,40.7,211,51,100,1010.2,1010.2,2.64,219,1.74,209,1,45,5.3
2025-02-20T02:00,6,87,42.1,208,51,100,1009.5,1009.5,2.9,217,1.92,210,1,45,5.3
2025-02-20T03:00,6.2,88,45.4,210,51,100,1008.6,1008.6,3.16,214,2.08,210,1.2,51,5.4
2025-02-20T04:00,6.1,90,43.9,218,51,100,1007.9,1007.9,3.3,214,2.04,210,1.2,51,5.4
2025-02-20T05:00,6.2,88,44.6,214,51,100,1007.4,1007.4,3.42,213,1.98,211,1,59,5.4
2025-02-20T06:00,6.1,87,42.8,212,3,100,1006.9,1006.9,3.56,213,1.94,211,1,59,5.4
2025-02-20T07:00,6.2,87,41,207,3,100,1006.7,1006.7,3.62,212,1.88,208,1,68,5.4
2025-02-20T08:00,6.1,87,43.2,210,3,100,1006.7,1006.7,3.7,210,1.82,205,0.8,63,5.4
2025-02-20T09:00,6,88,41.4,210,3,100,1006.7,1006.7,3.76,209,1.76,202,0.6,56,5.4
2025-02-20T10:00,6,86,41,202,51,100,1006.5,1006.5,3.84,208,1.76,199,0.6,56,5.3
2025-02-20T11:00,5.8,86,32.8,206,51,100,1006.3,1006.3,3.92,208,1.78,196,0.5,45,5.3
2025-02-20T12:00,5.8,88,37.8,194,51,100,1005.8,1005.8,4,207,1.78,193,0.6,34,5.3
2025-02-20T13:00,5.8,87,40.7,192,51,100,1005.2,1005.2,4.12,207,1.8,189,0.8,27,5.3
2025-02-20T14:00,6.1,80,46.4,196,51,100,1004.6,1004.6,4.22,206,1.82,186,1,22,5.3
2025-02-20T15:00,6.2,76,38.9,189,3,100,1004.3,1004.3,4.34,206,1.84,182,1,31,5.3
2025-02-20T16:00,6.2,74,36.4,178,3,94,1003.6,1003.6,4.4,206,1.86,179,1,31,5.3
2025-02-20T17:00,6.2,75,40,173,3,97,1002.9,1002.9,4.44,205,1.88,176,1,31,5.3
2025-02-20T18:00,6.2,76,42.5,170,3,99,1002.2,1002.2,4.5,205,1.9,173,0.9,37,5.3
2025-02-20T19:00,6.2,76,42.1,172,3,100,1001.5,1001.5,4.56,205,1.9,170,0.8,27,5.3
2025-02-20T20:00,5.4,81,40,172,51,100,1000.6,1000.6,4.6,205,1.9,166,0.6,34,5.3
2025-02-20T21:00,5.5,77,42.1,165,51,100,999.5,999.5,4.66,205,1.9,163,0.6,18,5.3
2025-02-20T22:00,5.4,77,44.3,163,3,100,998.8,998.8,4.7,205,1.88,160,0.6,18,5.3
2025-02-20T23:00,5,80,43.6,153,51,100,997.7,997.7,4.72,205,1.86,156,0.5,0,5.3
2025-02-21T00:00,5.2,80,44.6,147,51,100,996.5,996.5,4.76,205,1.84,153,0.5,0,5.3
2025-02-21T01:00,5.8,74,46.8,151,3,100,995.6,995.6,4.74,204,1.88,153,0.7,346,5.3
2025-02-21T02:00,5.8,76,47.2,149,3,100,994.3,994.3,4.72,204,1.92,154,0.9,0,5.3
2025-02-21T03:00,5.5,88,47.5,159,51,100,993.7,993.7,4.7,203,1.96,154,0.9,0,5.3
